88,89394018		Столбец1						
89,82226103							Карман	Частота
106,2468397								
124,2681562								
105,9153822								
113,1446248								
104,4933819								
86,50212363								
108,8599861								
101,4239917								
95,0387761								
103,8654167								
98,66024932								
92,50064815								
83,85926178								
84,85418867								
114,7038073								
106,1748073								
95,20488879								
108,7732717								
92,57850869								
117,3421815								
94,29133119								
103,1202398								
51,88203598								
101,0577247								
106,5580413								
95,39780409								
89,21853883								
98,6088329								
117,8486132								
118,5349373								
123,4060233								
115,0002015								
115,3013147								
103,3097483								
98,8658513								
105,7439404								
110,452338								
105,4331539								
119,0593777								
98,53528663								
94,09618674								
86,83286429								
97,73013371								
98,54246937								
75,32809767								
94,93060147								
88,9865114								
82,24547512								
115,2211003								
92,87809672								
83,12234117								
96,92278737								
96,25057343								
111,6121685								
75,57587426								
93,63451394								
73,00716217								
125,7154938								
75,26755378								
117,5446839								
105,839394								
108,3454372								
122,54841								
102,9093136								
118,6630314								
98,87663111								
128,2006818								
107,5922625								
81,02090342								
74,27653185								
104,6385911								
107,841394								
104,8376775								
73,54226979								
104,5218198								
101,0080577								
114,946122								
102,9189287								
107,6273228								
103,5100903								
114,10938								
88,05149842								
109,989182								
97,71702156								
90,48849111								
72,89851264								
101,5558059								
126,6993528								
118,5683925								
72,59355383								
105,983234								
119,9815934								
94,66526707								
92,60202779								
102,9784128								
110,4500651								
86,71046664								
91,55012301								
110,6026229								
86,0347416								
110,7737445								
105,1657491								
100,1421744								
91,38077813								
77,73797954								
107,1048749								
117,2149185								
90,41557061								
88,52064467								
111,2698306								
132,392734								
77,38050061								
109,3125718								
93,66234981								
74,90117822								
101,242596								
121,4305617								
91,14262512								
104,1084028								
114,2385931								
102,9143979								
80,42857017								
115,1187832								
83,3193847								
89,65174478								
98,70396233								
110,2115802								
109,5277452								
119,4884142								
79,48035388								
98,99350457								
73,26511881								
93,88361326								
113,5618129								
116,6181223								
111,6362665								
89,15910179								
97,39626245								
92,98549125								
116,3055577								
100,8350283								
120,5076551								
90,18053381								
100,3446111								
108,611084								
90,27472492								
121,5977589								
104,6594098								
108,644957								
98,80662092								
108,4810218								
83,45332948								
129,2203802								
99,69171961								
109,1303572								
88,88100649								
89,13737068								
116,2174502								
89,57995024								
106,3231828								
109,5061787								
114,9778								
96,94917005								
127,6462515								
92,73890183								
95,29013832								
110,4996203								
122,3294783								
105,7990372								
115,2241588								
120,5777518								
107,9604966								
124,9621929								
89,48834695								
80,28316056								
85,47439734								
98,98820223								
104,5037155								
86,82147528								
74,15149922								
98,98325743								
91,74868267								
112,3291044								
105,709235								
91,46656159								
101,2932181								
107,638012								
76,33668719								
118,3616931								
100,0259394								
109,830609								
113,2407829								
97,92832835								
101,6451648								
92,71253371								
80,14314592								
100,4041648								
124,1749645								
112,4168591								
80,67798086								
109,0491808								
111,4792944								
101,814729								
99,67396332								
105,645108								
93,93841135								
79,10154534								
93,28167509								
99,79076218								
87,42954014								
94,91447812								
104,7021922								
119,0160443								
106,0658571								
79,09746331								
89,87955971								
90,88886168								
103,6446281								
113,9844872								
91,96183388								
78,66264841								
102,4262893								
85,75491666								
116,0705099								
115,9586466								
117,1488473								
109,4947911								
106,1084107								
82,07493786								
115,8753873								
81,20928655								
109,7205931								
93,66313413								
119,1892225								
132,749715								
103,7059613								
88,29692496								
101,4128796								
106,0206962								
88,41776779								
91,69327314								
105,985133								
75,64161727								
96,28622129								
93,60891517								
102,9996178								
76,78689093								
96,40340421								
137,1343307								
112,3496598								
91,3181084								
102,1136594								
